churn_id,customer_id,customer_segment,customer_country,customer_city,is_churned,churn_flag,churn_date,days_since_churn,churn_reason,churn_category,churn_risk_score,churn_probability,subscription_type,customer_age_months,total_spend_usd,avg_order_value_usd,num_purchases,satisfaction_score,satisfaction_level,support_tickets,returns_count,days_since_last_purchase,customer_lifetime_value_usd,engagement_level,prevention_method,support_interactions,last_support_channel,feedback_score,loyalty_score,marketing_emails_sent,marketing_emails_opened,marketing_emails_clicked,marketing_conversions,social_media_engagement,referral_count,is_high_risk_customer,predicted_churn,customer_retention_cost_usd,recovery_revenue_usd,dataset_year,churn_rate_indicator,customer_value_category,churn_risk_category,churn_revenue_impact_usd,customer_health_score,customer_health_category,retention_probability
CHURN-033810,CUST-002531,Consumer,Canada,Ottawa,No,0,Not Applicable,0,Not Applicable,Not Applicable,5,0.05,Basic,48,20739.12,3456.52,6,4,Satisfied,2,2,86,24557.63,High,None,5,Chat,10,18.9,43,15,9,2,Medium,19,No,No,24.2,407.31,2026,Low,High Value,Very Low,0.0,100,Excellent,0.95
CHURN-033811,CUST-049219,Consumer,India,Mumbai,No,0,Not Applicable,0,Not Applicable,Not Applicable,27,0.27,Basic,3,12185.75,380.8,32,5,Very Satisfied,1,7,286,12777.83,High,Free Trial,4,Store Visit,3,16.1,48,13,15,5,Medium,3,No,No,117.95,14.53,2026,Low,High Value,Low,0.0,100,Excellent,0.73
CHURN-033812,CUST-047979,Consumer,United Kingdom,Sheffield,Yes,1,2026-06-19 00:00:00,142,Payment Problems,Involuntary,57,0.57,None,58,49538.55,1834.76,27,4,Satisfied,18,5,5,60289.46,Low,None,14,Chat,7,47.2,10,1,0,0,None,14,No,No,54.04,455.04,2026,Medium,High Value,Medium,19815.42,100,Excellent,0.1
CHURN-033813,CUST-048294,Consumer,Germany,Stuttgart,No,0,Not Applicable,0,Not Applicable,Not Applicable,31,0.31,Basic,55,8830.86,226.43,39,5,Very Satisfied,19,2,86,7277.85,Medium,Loyalty Points,0,Email,5,34.8,11,1,9,9,None,2,No,No,166.49,473.14,2026,Low,Medium Value,Low,0.0,100,Excellent,0.69
CHURN-033814,CUST-021695,Consumer,United Arab Emirates,Ras Al Khaimah,No,0,Not Applicable,0,Not Applicable,Not Applicable,18,0.18,Basic,3,26228.93,570.19,46,1,Very Dissatisfied,7,4,18,29080.37,Medium,Discount Offer,6,Self-Service,4,17.7,40,34,20,0,Medium,19,No,No,19.51,416.2,2026,Low,High Value,Very Low,0.0,85,Excellent,0.82
CHURN-033815,CUST-006320,Consumer,United Arab Emirates,Ras Al Khaimah,Yes,1,2026-07-06 00:00:00,156,Poor Customer Service,Involuntary,69,0.69,None,47,18203.7,387.31,47,4,Satisfied,14,8,188,21206.95,Low,Free Trial,17,Social Media,2,93.4,37,27,15,2,Low,19,No,Yes,15.1,347.84,2026,Medium,High Value,High,7281.48,85,Excellent,0.1
CHURN-033816,CUST-026578,Consumer,Mexico,Guadalajara,No,0,Not Applicable,0,Not Applicable,Not Applicable,42,0.42,None,48,30479.34,662.59,46,3,Neutral,2,4,8,29465.64,Low,None,3,Social Media,8,40.2,16,16,10,8,Medium,18,No,No,84.13,178.15,2026,Low,High Value,Medium,0.0,85,Excellent,0.58
CHURN-033817,CUST-044725,Consumer,India,Delhi,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,None,6,19400.32,473.18,41,3,Neutral,6,0,37,22781.77,Medium,None,7,Self-Service,7,95.3,30,17,19,5,Low,19,No,No,180.73,280.43,2026,Low,High Value,Very Low,0.0,85,Excellent,1.0
CHURN-033818,CUST-031380,Consumer,France,Nantes,No,0,Not Applicable,0,Not Applicable,Not Applicable,3,0.03,Premium,21,35019.18,1591.78,22,3,Neutral,1,5,75,45081.19,Medium,None,5,Chat,5,14.0,43,43,29,8,High,1,No,No,79.78,269.56,2026,Low,High Value,Very Low,0.0,100,Excellent,0.97
CHURN-033819,CUST-008065,Consumer,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,32,0.32,None,1,1042.65,34.76,30,2,Dissatisfied,1,4,46,1303.16,High,None,3,Email,10,62.8,48,34,47,1,None,0,No,No,175.97,430.35,2026,Low,Low Value,Low,0.0,80,Good,0.68
CHURN-033820,CUST-012530,Premium,United Kingdom,London,Yes,1,2026-08-27 00:00:00,124,Found Alternative,Competitive,49,0.49,Basic,34,26139.46,568.25,46,2,Dissatisfied,19,9,54,33861.77,High,None,17,Social Media,4,83.8,33,30,17,2,Low,5,No,No,68.74,198.07,2026,Medium,High Value,Medium,10455.784,100,Excellent,0.1
CHURN-033821,CUST-047573,Enterprise,Netherlands,Nijmegen,Yes,1,2026-11-21 00:00:00,39,Better Price Elsewhere,Competitive,70,0.7,Enterprise,13,9004.25,300.14,30,3,Neutral,13,5,66,7357.93,Low,None,17,Chat,6,14.1,15,12,0,0,Medium,18,No,Yes,69.66,428.36,2026,Medium,Medium Value,High,3601.7000000000007,95,Excellent,0.1
CHURN-033822,CUST-000118,Enterprise,Japan,Tokyo,No,0,Not Applicable,0,Not Applicable,Not Applicable,18,0.18,Premium,34,33898.47,1540.84,22,1,Very Dissatisfied,10,3,23,43494.78,High,Customer Service Call,1,Phone,3,92.8,0,0,0,0,Low,5,No,No,99.97,5.48,2026,Low,High Value,Very Low,0.0,100,Excellent,0.82
CHURN-033823,CUST-041075,Premium,Japan,Saitama,No,0,Not Applicable,0,Not Applicable,Not Applicable,19,0.19,Basic,37,8888.18,233.9,38,4,Satisfied,9,5,74,8327.14,High,None,12,Social Media,8,9.4,40,28,1,0,Low,15,No,No,16.89,421.9,2026,Low,Medium Value,Very Low,0.0,100,Excellent,0.81
CHURN-033824,CUST-033935,Enterprise,Spain,Madrid,No,0,Not Applicable,0,Not Applicable,Not Applicable,7,0.07,Enterprise,15,45784.63,3270.33,14,4,Satisfied,18,0,13,51950.47,High,None,13,Self-Service,1,3.7,28,28,22,4,None,11,No,No,150.11,197.2,2026,Low,High Value,Very Low,0.0,100,Excellent,0.93
CHURN-033825,CUST-003117,Premium,United Kingdom,Bristol,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Basic,35,28071.81,905.54,31,4,Satisfied,6,4,7,35863.54,Medium,None,6,Social Media,5,72.5,29,0,6,5,Medium,15,No,No,130.5,429.06,2026,Low,High Value,Very Low,0.0,100,Excellent,1.0
CHURN-033826,CUST-032652,Consumer,Singapore,Singapore,Yes,1,2026-02-11 00:00:00,171,Shipping Issues,Involuntary,69,0.69,None,44,42199.16,1623.04,26,3,Neutral,2,8,61,35267.08,Low,None,1,Store Visit,1,85.7,33,27,4,0,Low,19,No,Yes,104.53,91.83,2026,Medium,High Value,High,16879.664,65,Good,0.1
CHURN-033827,CUST-002385,Enterprise,Saudi Arabia,Tabuk,No,0,Not Applicable,0,Not Applicable,Not Applicable,50,0.5,Enterprise,31,43852.6,1566.16,28,4,Satisfied,7,9,4,53259.61,Low,Customer Service Call,5,Chat,7,40.7,15,10,7,0,Medium,13,No,No,129.94,265.38,2026,Low,High Value,Medium,0.0,100,Excellent,0.5
CHURN-033828,CUST-033925,Consumer,Pakistan,Lahore,No,0,Not Applicable,0,Not Applicable,Not Applicable,21,0.21,Basic,2,18071.69,785.73,23,5,Very Satisfied,7,5,105,20247.01,Medium,Feedback Request,1,Store Visit,6,52.8,43,19,21,5,Low,8,No,No,115.28,211.4,2026,Low,High Value,Low,0.0,100,Excellent,0.79
CHURN-033829,CUST-029341,Small Business,Italy,Rome,No,0,Not Applicable,0,Not Applicable,Not Applicable,63,0.63,Basic,6,45077.48,2146.55,21,1,Very Dissatisfied,13,6,7,37668.01,Medium,None,6,Self-Service,1,18.0,34,1,20,9,Medium,11,No,No,72.47,324.77,2026,Medium,High Value,High,0.0,85,Excellent,0.37
CHURN-033830,CUST-036570,Enterprise,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,58,0.58,Enterprise,1,37247.19,2865.17,13,2,Dissatisfied,6,5,242,33305.12,Low,None,9,Phone,3,75.5,26,0,19,7,None,10,No,No,122.92,366.23,2026,Medium,High Value,Medium,0.0,75,Good,0.42
CHURN-033831,CUST-045520,Consumer,Italy,Rome,No,0,Not Applicable,0,Not Applicable,Not Applicable,50,0.5,None,18,6613.87,244.96,27,5,Very Satisfied,1,6,39,5366.44,Low,None,4,Chat,9,99.0,37,20,34,2,Low,5,No,No,56.69,198.55,2026,Low,Medium Value,Medium,0.0,100,Excellent,0.5
CHURN-033832,CUST-028678,Consumer,France,Paris,Yes,1,2026-05-30 00:00:00,134,Technical Issues,Involuntary,100,1.0,None,30,12541.27,696.74,18,1,Very Dissatisfied,16,1,64,13861.96,Low,None,0,Self-Service,6,23.6,22,13,10,1,Low,16,Yes,Yes,148.08,38.98,2026,High,High Value,Very High,5016.508000000002,25,Poor,0.1
CHURN-033833,CUST-041023,Consumer,Spain,Zaragoza,No,0,Not Applicable,0,Not Applicable,Not Applicable,31,0.31,None,3,4638.34,927.67,5,5,Very Satisfied,15,0,118,3850.29,Medium,None,6,Social Media,1,90.7,11,11,7,6,Low,10,No,No,54.41,121.96,2026,Low,Low Value,Low,0.0,100,Excellent,0.69
CHURN-033834,CUST-008831,Consumer,France,Montpellier,Yes,1,2026-12-21 00:00:00,147,Low Product Variety,Involuntary,69,0.69,None,26,49966.47,8327.75,6,5,Very Satisfied,8,9,168,46324.28,Low,None,10,Social Media,5,68.3,6,0,6,2,Low,18,No,Yes,8.85,430.97,2026,Medium,High Value,High,19986.588000000003,100,Excellent,0.1
CHURN-033835,CUST-034778,Consumer,United Kingdom,Liverpool,Yes,1,2026-08-23 00:00:00,99,Unhappy with Return Policy,Involuntary,48,0.48,Premium,19,30356.44,843.23,36,1,Very Dissatisfied,17,1,40,38808.41,Medium,None,2,Self-Service,1,34.7,7,1,0,0,None,17,No,No,135.17,43.94,2026,Medium,High Value,Medium,12142.576,75,Good,0.1
CHURN-033836,CUST-028551,Enterprise,Netherlands,Breda,No,0,Not Applicable,0,Not Applicable,Not Applicable,14,0.14,Premium,58,13008.07,1182.55,11,3,Neutral,11,1,30,11270.12,Medium,None,0,Phone,7,56.7,47,2,28,8,Medium,1,No,No,190.67,70.68,2026,Low,High Value,Very Low,0.0,100,Excellent,0.86
CHURN-033837,CUST-046658,Consumer,Germany,Hamburg,Yes,1,2026-11-19 00:00:00,61,Better Price Elsewhere,Competitive,56,0.56,None,1,40559.32,2385.84,17,1,Very Dissatisfied,0,8,34,51407.48,Medium,Free Trial,3,Email,2,44.3,27,10,26,6,None,5,No,No,125.04,401.16,2026,Medium,High Value,Medium,16223.728,45,Fair,0.1
CHURN-033838,CUST-028006,Premium,India,Hyderabad,No,0,Not Applicable,0,Not Applicable,Not Applicable,5,0.05,Premium,9,25965.4,1997.34,13,5,Very Satisfied,7,8,85,28998.76,High,None,8,Self-Service,6,51.8,13,3,2,1,None,18,No,No,47.73,35.38,2026,Low,High Value,Very Low,0.0,100,Excellent,0.95
CHURN-033839,CUST-001898,Enterprise,Saudi Arabia,Khobar,Yes,1,2026-12-20 00:00:00,133,Poor Product Quality,Involuntary,63,0.63,Enterprise,46,3881.57,114.16,34,5,Very Satisfied,13,8,82,3430.74,Low,Discount Offer,10,Social Media,3,89.4,44,38,38,7,Low,0,No,No,17.22,127.23,2026,Medium,Low Value,High,1552.6280000000004,100,Excellent,0.1
CHURN-033840,CUST-046855,Enterprise,Brazil,Porto Alegre,Yes,1,2026-09-07 00:00:00,178,No Longer Need Service,Voluntary,37,0.37,Premium,19,13850.59,384.74,36,4,Satisfied,11,9,210,17156.73,High,None,15,Store Visit,5,83.9,24,5,8,3,Low,12,No,No,171.21,209.7,2026,Medium,High Value,Low,5540.236000000001,100,Excellent,0.1
CHURN-033841,CUST-046241,Small Business,Spain,Las Palmas,No,0,Not Applicable,0,Not Applicable,Not Applicable,36,0.36,None,33,11057.85,257.16,43,3,Neutral,15,4,55,11402.23,Medium,None,15,Email,6,73.0,24,17,24,6,Medium,10,No,No,10.24,249.15,2026,Low,High Value,Low,0.0,85,Excellent,0.64
CHURN-033842,CUST-043671,Consumer,Pakistan,Sialkot,Yes,1,2026-02-05 00:00:00,8,Too Expensive,Competitive,71,0.71,Basic,5,35541.63,3231.06,11,2,Dissatisfied,14,2,28,43837.56,Low,None,14,Self-Service,9,23.1,11,6,10,8,Low,9,Yes,Yes,98.96,474.39,2026,High,High Value,High,14216.652,95,Excellent,0.1
CHURN-033843,CUST-036267,Consumer,Canada,Calgary,Yes,1,2026-02-19 00:00:00,47,Too Expensive,Competitive,80,0.8,None,9,1157.66,28.94,40,4,Satisfied,17,2,239,1314.79,Low,None,19,Phone,8,22.2,27,6,14,8,High,15,Yes,Yes,143.66,2.45,2026,High,Low Value,High,463.06400000000014,85,Excellent,0.1
CHURN-033844,CUST-016549,Premium,Mexico,Merida,Yes,1,2026-06-19 00:00:00,74,Poor Customer Service,Involuntary,56,0.56,Premium,25,12603.21,340.63,37,5,Very Satisfied,13,4,56,13834.44,Low,None,10,Store Visit,4,57.1,42,39,27,8,Low,8,No,No,52.97,317.79,2026,Medium,High Value,Medium,5041.284000000001,100,Excellent,0.1
CHURN-033845,CUST-004799,Consumer,Italy,Genoa,No,0,Not Applicable,0,Not Applicable,Not Applicable,25,0.25,None,2,9678.96,284.68,34,1,Very Dissatisfied,6,2,1,11231.61,High,None,4,Store Visit,1,19.2,17,16,12,0,High,16,No,No,149.97,92.15,2026,Low,Medium Value,Low,0.0,70,Good,0.75
CHURN-033846,CUST-007693,Consumer,Canada,Ottawa,Yes,1,2026-06-07 00:00:00,167,Poor Product Quality,Involuntary,44,0.44,Basic,9,19184.11,1475.7,13,3,Neutral,0,1,85,21604.03,Low,None,3,Email,7,56.1,10,1,10,9,Medium,2,No,No,162.51,76.98,2026,Medium,High Value,Medium,7673.644,95,Excellent,0.1
CHURN-033847,CUST-028687,Enterprise,France,Lille,No,0,Not Applicable,0,Not Applicable,Not Applicable,53,0.53,Enterprise,7,34591.7,1192.82,29,3,Neutral,2,6,38,28539.6,Low,None,6,Self-Service,8,53.0,27,19,27,4,Medium,4,No,No,98.97,165.3,2026,Medium,High Value,Medium,0.0,100,Excellent,0.47
CHURN-033848,CUST-037669,Small Business,India,Chennai,Yes,1,2026-04-19 00:00:00,20,Found Alternative,Competitive,49,0.49,Basic,31,4254.39,114.98,37,4,Satisfied,9,0,69,4205.39,Low,None,8,Phone,4,82.8,41,34,15,1,None,10,No,No,78.77,327.24,2026,Medium,Low Value,Medium,1701.7560000000005,100,Excellent,0.1
CHURN-033849,CUST-045452,Consumer,Mexico,Guadalajara,No,0,Not Applicable,0,Not Applicable,Not Applicable,23,0.23,None,20,33675.39,886.19,38,3,Neutral,10,6,333,33979.14,Medium,None,1,Self-Service,1,21.1,48,6,4,1,Low,10,No,No,148.76,197.41,2026,Low,High Value,Low,0.0,75,Good,0.77
CHURN-033850,CUST-017985,Premium,Germany,Berlin,Yes,1,2026-05-24 00:00:00,127,Shipping Issues,Involuntary,47,0.47,Premium,52,10470.7,317.29,33,1,Very Dissatisfied,2,7,74,12303.09,High,Feedback Request,5,Store Visit,1,68.2,44,41,31,2,None,1,No,No,147.29,71.68,2026,Medium,High Value,Medium,4188.280000000002,80,Good,0.1
CHURN-033851,CUST-011713,Small Business,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Basic,11,41372.63,1591.25,26,3,Neutral,10,2,80,51102.83,Medium,None,0,Store Visit,9,96.0,26,18,5,4,Medium,17,No,No,62.28,136.91,2026,Low,High Value,Very Low,0.0,100,Excellent,1.0
CHURN-033852,CUST-041580,Consumer,United Kingdom,Birmingham,Yes,1,2026-09-01 00:00:00,43,Better Price Elsewhere,Competitive,89,0.89,Basic,9,21269.41,1251.14,17,1,Very Dissatisfied,19,4,169,24118.63,Low,None,2,Chat,8,1.4,3,1,2,1,None,4,Yes,Yes,92.2,154.86,2026,High,High Value,Very High,8507.764000000001,55,Fair,0.1
CHURN-033853,CUST-011737,Premium,Mexico,Leon,No,0,Not Applicable,0,Not Applicable,Not Applicable,39,0.39,Premium,46,22142.47,527.2,42,4,Satisfied,6,4,193,21016.39,Low,Special Promotion,9,Self-Service,7,53.2,22,11,16,4,High,10,No,No,133.34,110.12,2026,Low,High Value,Low,0.0,100,Excellent,0.61
CHURN-033854,CUST-023068,Small Business,Spain,Madrid,No,0,Not Applicable,0,Not Applicable,Not Applicable,40,0.4,Basic,51,100.84,9.17,11,3,Neutral,11,2,14,130.93,Low,None,0,Email,1,25.8,32,21,2,0,Medium,19,No,No,185.29,304.55,2026,Low,Very Low Value,Low,0.0,100,Excellent,0.6
CHURN-033855,CUST-003095,Premium,France,Nantes,Yes,1,2026-07-09 00:00:00,97,Poor Customer Service,Involuntary,20,0.2,Premium,40,49669.69,1379.71,36,3,Neutral,10,7,78,42769.91,High,None,8,Self-Service,6,82.2,43,20,15,6,Low,10,No,No,99.14,239.1,2026,Medium,High Value,Very Low,19867.876000000004,100,Excellent,0.1
CHURN-033856,CUST-031555,Consumer,Netherlands,Rotterdam,Yes,1,2026-10-01 00:00:00,103,Better Price Elsewhere,Competitive,94,0.94,None,38,25454.11,1958.01,13,5,Very Satisfied,14,9,119,24375.78,Low,None,4,Store Visit,4,69.2,14,13,11,1,Low,5,Yes,Yes,177.55,14.91,2026,High,High Value,Very High,10181.644,100,Excellent,0.1
CHURN-033857,CUST-001184,Enterprise,Saudi Arabia,Buraidah,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Enterprise,7,1565.27,68.06,23,3,Neutral,9,0,74,1659.7,Medium,None,6,Store Visit,10,21.4,15,0,2,1,Medium,10,No,No,125.33,353.12,2026,Low,Low Value,Very Low,0.0,100,Excellent,1.0
CHURN-033858,CUST-004344,Consumer,Spain,Las Palmas,Yes,1,2026-07-26 00:00:00,176,Poor Product Quality,Involuntary,89,0.89,Premium,7,10157.89,236.23,43,2,Dissatisfied,12,5,53,8612.17,Low,None,2,Store Visit,5,65.6,28,1,7,1,High,11,Yes,Yes,157.43,70.49,2026,High,High Value,Very High,4063.156,85,Excellent,0.1
CHURN-033859,CUST-002844,Premium,United Arab Emirates,Ajman,No,0,Not Applicable,0,Not Applicable,Not Applicable,1,0.01,Premium,19,10858.5,252.52,43,3,Neutral,2,8,2,11332.46,Medium,None,3,Self-Service,3,45.0,47,35,29,5,None,10,No,No,74.51,95.66,2026,Low,High Value,Very Low,0.0,100,Excellent,0.99
CHURN-033860,CUST-001293,Small Business,Saudi Arabia,Dammam,Yes,1,2026-08-12 00:00:00,2,Unhappy with Return Policy,Involuntary,25,0.25,Basic,14,30076.91,626.6,48,1,Very Dissatisfied,3,3,205,24848.38,High,None,1,Social Media,1,62.1,22,3,18,8,Low,15,No,No,175.14,98.39,2026,Medium,High Value,Low,12030.764,80,Good,0.1
CHURN-033861,CUST-022239,Consumer,Canada,Hamilton,Yes,1,2026-02-13 00:00:00,158,Shipping Issues,Involuntary,88,0.88,Basic,36,23312.4,555.06,42,1,Very Dissatisfied,12,8,32,27231.21,Low,None,13,Phone,7,31.6,22,2,17,5,None,9,Yes,Yes,141.69,338.26,2026,High,High Value,Very High,9324.96,65,Good,0.1
CHURN-033862,CUST-000971,Consumer,Mexico,Guadalajara,No,0,Not Applicable,0,Not Applicable,Not Applicable,36,0.36,Basic,52,37552.16,18776.08,2,1,Very Dissatisfied,4,7,1,32007.45,Medium,Loyalty Points,5,Store Visit,2,62.6,22,4,15,5,Low,3,No,No,27.19,226.3,2026,Low,High Value,Low,0.0,85,Excellent,0.64
CHURN-033863,CUST-045877,Premium,Netherlands,Nijmegen,No,0,Not Applicable,0,Not Applicable,Not Applicable,56,0.56,Premium,44,6954.33,161.73,43,1,Very Dissatisfied,1,0,25,8085.58,Low,None,1,Phone,5,37.9,10,8,5,2,Medium,5,No,No,134.55,159.55,2026,Medium,Medium Value,Medium,0.0,75,Good,0.44
CHURN-033864,CUST-012768,Premium,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Premium,40,9105.55,1300.79,7,4,Satisfied,6,2,80,11639.14,Medium,Discount Offer,8,Social Media,4,66.8,17,17,6,2,Medium,12,No,No,79.08,358.01,2026,Low,Medium Value,Very Low,0.0,100,Excellent,1.0
CHURN-033865,CUST-040150,Consumer,Brazil,Curitiba,No,0,Not Applicable,0,Not Applicable,Not Applicable,26,0.26,None,41,39554.34,1977.72,20,5,Very Satisfied,6,8,304,34162.89,Medium,Feedback Request,2,Email,3,77.5,25,19,1,0,Low,1,No,No,109.13,233.96,2026,Low,High Value,Low,0.0,100,Excellent,0.74
CHURN-033866,CUST-036523,Enterprise,Canada,Winnipeg,No,0,Not Applicable,0,Not Applicable,Not Applicable,12,0.12,Premium,31,46086.86,1280.19,36,3,Neutral,10,3,33,43410.91,Medium,None,1,Chat,6,7.6,30,20,14,8,High,11,No,No,79.31,9.98,2026,Low,High Value,Very Low,0.0,100,Excellent,0.88
CHURN-033867,CUST-004874,Small Business,Mexico,Merida,No,0,Not Applicable,0,Not Applicable,Not Applicable,15,0.15,Basic,28,36908.54,1677.66,22,5,Very Satisfied,16,2,74,43438.12,Medium,None,5,Social Media,8,52.1,32,32,18,1,Low,2,No,No,195.31,322.88,2026,Low,High Value,Very Low,0.0,100,Excellent,0.85
CHURN-033868,CUST-032939,Premium,United Kingdom,Glasgow,Yes,1,2026-10-21 00:00:00,69,Payment Problems,Involuntary,33,0.33,Premium,29,31622.29,2108.15,15,3,Neutral,17,9,52,27218.07,High,None,9,Email,6,97.4,9,0,9,9,None,16,No,No,118.8,445.92,2026,Medium,High Value,Low,12648.916,100,Excellent,0.1
CHURN-033869,CUST-038454,Premium,Canada,Winnipeg,No,0,Not Applicable,0,Not Applicable,Not Applicable,6,0.06,Basic,1,14117.25,1568.58,9,5,Very Satisfied,6,1,240,12290.76,Medium,None,5,Self-Service,1,42.8,25,0,9,6,Low,4,No,No,63.83,299.02,2026,Low,High Value,Very Low,0.0,100,Excellent,0.94
CHURN-033870,CUST-022972,Small Business,Netherlands,Almere,Yes,1,2026-11-01 00:00:00,173,Better Price Elsewhere,Competitive,89,0.89,None,42,29873.32,0.0,0,1,Very Dissatisfied,7,5,183,27575.97,Low,None,8,Phone,3,46.6,9,8,2,0,Low,8,Yes,Yes,106.74,38.65,2026,High,High Value,Very High,11949.328,25,Poor,0.1
CHURN-033871,CUST-028151,Small Business,United States,New York,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Basic,3,40786.62,906.37,45,3,Neutral,9,3,73,40779.42,High,Special Promotion,7,Email,6,48.6,16,1,13,6,Low,14,No,No,167.54,379.12,2026,Low,High Value,Very Low,0.0,100,Excellent,1.0
CHURN-033872,CUST-032438,Premium,Netherlands,Utrecht,No,0,Not Applicable,0,Not Applicable,Not Applicable,35,0.35,Basic,27,17642.43,0.0,0,3,Neutral,3,2,221,17719.27,Low,None,6,Social Media,2,86.5,27,9,1,0,Medium,1,No,No,141.0,362.05,2026,Low,High Value,Low,0.0,95,Excellent,0.65
CHURN-033873,CUST-043993,Enterprise,Italy,Rome,No,0,Not Applicable,0,Not Applicable,Not Applicable,47,0.47,Enterprise,44,22816.02,633.78,36,1,Very Dissatisfied,15,5,291,25174.46,Medium,Free Trial,2,Social Media,9,71.0,22,9,2,2,Low,19,No,No,61.41,123.01,2026,Low,High Value,Medium,0.0,65,Good,0.53
CHURN-033874,CUST-017992,Enterprise,Spain,Las Palmas,Yes,1,2026-12-29 00:00:00,96,Better Price Elsewhere,Competitive,60,0.6,Enterprise,6,43130.12,10782.53,4,3,Neutral,12,0,41,44202.49,Low,None,15,Chat,8,92.9,39,10,4,4,Medium,11,No,No,15.27,482.32,2026,Medium,High Value,Medium,17252.048000000006,100,Excellent,0.1
CHURN-033875,CUST-040695,Consumer,Japan,Kyoto,No,0,Not Applicable,0,Not Applicable,Not Applicable,30,0.3,Basic,44,25134.46,897.66,28,4,Satisfied,9,3,93,20987.64,Low,Free Trial,1,Email,3,26.0,42,7,18,5,None,8,No,No,50.27,255.89,2026,Low,High Value,Low,0.0,100,Excellent,0.7
CHURN-033876,CUST-034089,Consumer,France,Strasbourg,No,0,Not Applicable,0,Not Applicable,Not Applicable,53,0.53,Basic,51,26800.76,1914.34,14,1,Very Dissatisfied,18,6,48,31866.96,Medium,None,15,Phone,6,1.4,33,18,23,6,Low,6,No,No,7.06,486.78,2026,Medium,High Value,Medium,0.0,75,Good,0.47
CHURN-033877,CUST-020074,Consumer,United States,San Diego,No,0,Not Applicable,0,Not Applicable,Not Applicable,25,0.25,Basic,57,24956.62,713.05,35,2,Dissatisfied,3,4,52,24450.02,Medium,None,4,Social Media,9,29.5,21,13,14,4,Low,2,No,No,58.15,249.85,2026,Low,High Value,Low,0.0,95,Excellent,0.75
CHURN-033878,CUST-040087,Premium,Spain,Barcelona,No,0,Not Applicable,0,Not Applicable,Not Applicable,26,0.26,Basic,17,46767.19,1199.16,39,4,Satisfied,0,6,18,55768.86,Low,Loyalty Points,3,Phone,1,22.1,13,7,3,2,High,3,No,No,159.15,245.54,2026,Low,High Value,Low,0.0,100,Excellent,0.74
CHURN-033879,CUST-049329,Consumer,India,Hyderabad,No,0,Not Applicable,0,Not Applicable,Not Applicable,45,0.45,Basic,20,35942.25,1711.54,21,2,Dissatisfied,7,8,146,42891.89,Medium,None,2,Chat,3,17.9,9,5,3,0,High,14,No,No,58.41,179.31,2026,Low,High Value,Medium,0.0,85,Excellent,0.55
CHURN-033880,CUST-026469,Consumer,Mexico,Mexico City,No,0,Not Applicable,0,Not Applicable,Not Applicable,17,0.17,Basic,32,8427.38,526.71,16,3,Neutral,4,5,49,9030.49,Low,None,5,Phone,2,45.2,17,14,2,2,Low,6,No,No,28.56,278.03,2026,Low,Medium Value,Very Low,0.0,100,Excellent,0.83
CHURN-033881,CUST-038977,Premium,Germany,Cologne,Yes,1,2026-06-29 00:00:00,61,Found Alternative,Competitive,51,0.51,Premium,36,2588.64,161.79,16,1,Very Dissatisfied,18,7,9,2776.79,High,Discount Offer,16,Chat,9,96.6,49,12,5,0,None,1,No,No,11.81,369.53,2026,Medium,Low Value,Medium,1035.4560000000001,100,Excellent,0.1
CHURN-033882,CUST-011587,Premium,Japan,Saitama,Yes,1,2026-12-17 00:00:00,122,Account Issues,Involuntary,90,0.9,Premium,18,10588.67,258.26,41,2,Dissatisfied,8,8,278,12411.11,Low,Free Trial,11,Phone,4,0.5,43,40,1,0,None,4,Yes,Yes,66.58,250.45,2026,High,High Value,Very High,4235.468,75,Good,0.1
CHURN-033883,CUST-015974,Consumer,Australia,Melbourne,Yes,1,2026-06-21 00:00:00,146,Poor Product Quality,Involuntary,39,0.39,None,10,24550.62,2455.06,10,5,Very Satisfied,6,8,48,30338.65,Low,None,6,Store Visit,7,51.7,5,3,3,1,Low,12,No,No,138.17,300.62,2026,Medium,High Value,Low,9820.248,100,Excellent,0.1
CHURN-033884,CUST-016528,Small Business,Pakistan,Gujranwala,No,0,Not Applicable,0,Not Applicable,Not Applicable,21,0.21,Basic,56,16757.51,380.85,44,4,Satisfied,2,0,27,15571.35,Low,None,6,Store Visit,7,25.1,40,28,14,7,Low,13,No,No,88.24,349.98,2026,Low,High Value,Low,0.0,100,Excellent,0.79
CHURN-033885,CUST-019143,Premium,Canada,Hamilton,Yes,1,2026-03-28 00:00:00,150,Poor Customer Service,Involuntary,71,0.71,Basic,17,2465.52,112.07,22,1,Very Dissatisfied,3,2,11,2398.97,Low,Discount Offer,3,Email,7,80.6,9,8,9,1,Medium,0,Yes,Yes,176.54,422.83,2026,High,Low Value,High,986.208,75,Good,0.1
