customer_id,churn_flag,customer_segment,customer_age_months,satisfaction_score,engagement_level,support_tickets,support_interactions,returns_count,days_since_last_purchase,purchase_recency_group,customer_lifetime_value_usd,total_spend_usd,avg_order_value_usd,num_purchases,churn_reason,churn_revenue_impact_usd,customer_country
CUST-012977,1,Small Business,28,1,Low,14,4,6,62,61-90 days,30074.44,30510.25,1326.53,23,Account Issues,12204.1,India
CUST-036558,1,Small Business,12,1,High,0,3,2,62,61-90 days,3838.75,3644.31,404.92,9,Shipping Issues,1457.7240000000006,Italy
CUST-042599,0,Consumer,18,4,High,7,0,7,41,31-60 days,1658.11,1496.08,71.24,21,Not Applicable,0.0,Australia
CUST-046194,0,Small Business,36,3,Low,3,6,9,29,0-30 days,35117.06,27893.14,619.85,45,Not Applicable,0.0,Japan
CUST-006951,1,Small Business,30,1,High,5,8,2,43,31-60 days,13293.2,12649.01,3162.25,4,Account Issues,5059.604,Japan
CUST-009828,0,Premium,29,3,High,17,15,6,22,0-30 days,42227.08,35522.73,1044.79,34,Not Applicable,0.0,Netherlands
CUST-015641,1,Consumer,36,4,Low,18,22,7,42,31-60 days,22585.93,25995.3,649.88,40,Unhappy with Return Policy,10398.12,Spain
CUST-021141,0,Consumer,31,3,Medium,2,3,3,62,61-90 days,24802.3,21432.01,1020.57,21,Not Applicable,0.0,United Arab Emirates
CUST-035322,1,Small Business,58,1,High,10,3,2,285,271-365 days,62881.9,49636.0,1551.12,32,Unhappy with Return Policy,19854.4,Germany
CUST-014879,0,Consumer,23,5,High,12,16,3,81,61-90 days,34332.01,32703.52,1486.52,22,Not Applicable,0.0,France
CUST-043017,0,Enterprise,23,5,Medium,9,12,8,36,31-60 days,17995.81,17783.29,523.04,34,Not Applicable,0.0,Netherlands
CUST-029583,0,Consumer,33,5,High,10,2,3,29,0-30 days,13856.42,12979.86,316.58,41,Not Applicable,0.0,Germany
CUST-047037,1,Premium,49,2,Low,8,11,8,64,61-90 days,19853.25,19911.69,9955.84,2,Better Price Elsewhere,7964.675999999998,Australia
CUST-005316,0,Consumer,12,3,Medium,4,2,5,234,181-270 days,47721.6,44693.55,1015.76,44,Not Applicable,0.0,United Arab Emirates
CUST-042532,1,Premium,48,4,Medium,10,4,4,59,31-60 days,44346.94,49242.73,2344.89,21,Poor Customer Service,19697.092000000004,Australia
CUST-006242,0,Consumer,57,5,Low,6,1,7,57,31-60 days,18485.59,14608.26,768.86,19,Not Applicable,0.0,Japan
CUST-003029,1,Consumer,13,2,Medium,11,1,2,186,181-270 days,14465.2,14369.35,2394.89,6,Better Price Elsewhere,5747.7400000000025,Saudi Arabia
CUST-026312,0,Consumer,11,1,Medium,14,6,6,61,61-90 days,8495.06,8910.15,240.81,37,Not Applicable,0.0,Brazil
CUST-031441,1,Consumer,47,2,Low,17,4,7,42,31-60 days,11848.43,12512.85,625.64,20,Payment Problems,5005.14,Pakistan
CUST-041041,1,Small Business,47,2,Low,13,17,9,170,91-180 days,41032.0,46153.8,1003.34,46,Found Alternative,18461.52,Japan
CUST-039853,1,Enterprise,22,5,Medium,0,2,8,45,31-60 days,27880.53,31260.79,2605.07,12,Low Product Variety,12504.316,Japan
CUST-009583,1,Enterprise,2,4,Medium,14,8,8,9,0-30 days,32428.48,38121.68,1361.49,28,Poor Customer Service,15248.672,India
CUST-008702,1,Premium,21,4,Medium,18,12,6,80,61-90 days,4728.88,4831.03,155.84,31,Low Product Variety,1932.412,Mexico
CUST-045365,0,Consumer,14,5,Medium,8,3,1,5,0-30 days,7056.43,8487.9,707.32,12,Not Applicable,0.0,United Kingdom
CUST-016319,0,Consumer,14,4,High,5,7,6,23,0-30 days,45767.16,42521.11,2657.57,16,Not Applicable,0.0,Italy
CUST-003297,1,Consumer,14,1,High,10,5,2,181,181-270 days,4.13,3.38,0.1,33,Payment Problems,1.352,Japan
CUST-048136,0,Premium,12,2,Medium,18,15,0,9,0-30 days,13139.32,11304.23,245.74,46,Not Applicable,0.0,United Arab Emirates
CUST-019226,1,Consumer,9,2,High,16,11,5,17,0-30 days,16001.7,19939.14,3987.83,5,Better Price Elsewhere,7975.656,Mexico
CUST-013463,0,Enterprise,24,3,Medium,0,3,4,161,91-180 days,51590.21,46304.62,9260.92,5,Not Applicable,0.0,United States
CUST-013185,0,Consumer,50,4,High,18,18,0,38,31-60 days,60513.51,47118.11,11779.53,4,Not Applicable,0.0,United Kingdom
CUST-011289,1,Small Business,31,3,Medium,14,17,9,50,31-60 days,46146.95,48749.58,1218.74,40,Account Issues,19499.832,Singapore
CUST-021906,1,Premium,6,1,Medium,8,5,5,84,61-90 days,11318.42,10053.79,372.36,27,Found Alternative,4021.5160000000014,Pakistan
CUST-046382,0,Enterprise,45,3,Low,13,9,5,54,31-60 days,43657.61,42056.86,1450.24,29,Not Applicable,0.0,Canada
CUST-039161,0,Enterprise,16,4,High,3,4,1,24,0-30 days,26917.54,22997.79,11498.9,2,Not Applicable,0.0,United States
CUST-014744,1,Small Business,55,3,High,8,5,5,216,181-270 days,5261.78,5034.6,314.66,16,Too Expensive,2013.84,United Arab Emirates
CUST-030110,0,Premium,54,3,Medium,13,8,4,29,0-30 days,22730.37,18564.18,742.57,25,Not Applicable,0.0,United Kingdom
CUST-013818,0,Small Business,40,5,Medium,7,1,2,3,0-30 days,49119.53,43675.7,1364.87,32,Not Applicable,0.0,Germany
CUST-010078,1,Small Business,34,2,High,4,6,8,236,181-270 days,10845.27,11336.83,298.34,38,Shipping Issues,4534.732,Pakistan
CUST-033060,0,Consumer,49,5,High,13,9,6,146,91-180 days,55005.06,49081.48,1141.43,43,Not Applicable,0.0,Japan
CUST-021548,0,Small Business,31,3,Medium,5,4,5,168,91-180 days,30439.67,30076.19,2148.3,14,Not Applicable,0.0,Australia
CUST-042687,1,Consumer,10,2,Low,15,2,6,29,0-30 days,13245.99,15070.41,1255.87,12,Better Price Elsewhere,6028.1640000000025,Australia
CUST-015264,0,Consumer,32,5,Low,4,3,4,10,0-30 days,38042.77,37663.8,9415.95,4,Not Applicable,0.0,Italy
CUST-040749,0,Consumer,2,2,Medium,2,3,0,298,271-365 days,1306.94,1511.65,215.95,7,Not Applicable,0.0,Canada
CUST-009732,1,Consumer,33,2,High,3,7,5,307,271-365 days,21386.53,22465.5,660.75,34,Payment Problems,8986.2,Germany
CUST-042440,0,Consumer,57,5,High,18,5,9,45,31-60 days,7129.73,8104.77,192.97,42,Not Applicable,0.0,Brazil
CUST-006271,1,Consumer,9,2,Medium,19,13,1,51,31-60 days,42460.74,33335.11,2381.08,14,Found Alternative,13334.044000000002,United States
CUST-005158,0,Consumer,17,5,Medium,3,2,5,42,31-60 days,51596.91,47159.49,1521.27,31,Not Applicable,0.0,Italy
CUST-033445,1,Small Business,40,1,Low,17,10,1,81,61-90 days,55040.38,47474.8,1130.35,42,No Longer Need Service,18989.92,United Kingdom
CUST-015470,1,Premium,22,4,High,15,5,0,17,0-30 days,40448.39,44459.44,1270.27,35,Payment Problems,17783.776,United States
CUST-028486,1,Premium,51,1,Medium,19,13,7,132,91-180 days,10735.9,11984.71,374.52,32,Poor Product Quality,4793.884,France
CUST-007604,1,Consumer,51,5,Low,2,6,7,48,31-60 days,2151.88,2572.07,171.47,15,Found Alternative,1028.8280000000002,Canada
CUST-009011,0,Consumer,42,3,Medium,5,4,6,178,91-180 days,30533.01,30855.42,670.77,46,Not Applicable,0.0,France
CUST-010287,1,Consumer,47,4,Low,0,4,9,47,31-60 days,26697.33,23658.14,876.23,27,Found Alternative,9463.256,Mexico
CUST-003220,0,Premium,45,5,High,18,16,6,172,91-180 days,6482.49,5707.12,475.59,12,Not Applicable,0.0,Japan
CUST-025665,1,Consumer,58,4,High,15,5,0,4,0-30 days,39738.08,39172.79,1058.72,37,Poor Customer Service,15669.116000000002,Canada
CUST-031402,0,Enterprise,39,3,High,1,3,5,69,61-90 days,7805.75,9279.06,662.79,14,Not Applicable,0.0,Mexico
CUST-032767,0,Consumer,19,3,Low,16,14,9,201,181-270 days,30047.79,24532.91,521.98,47,Not Applicable,0.0,United States
CUST-019190,0,Small Business,25,4,Low,5,6,3,290,271-365 days,45399.83,44740.15,1597.86,28,Not Applicable,0.0,Spain
CUST-020573,0,Premium,14,4,High,5,7,1,48,31-60 days,56086.98,48205.37,1121.06,43,Not Applicable,0.0,India
CUST-002577,0,Premium,49,2,Medium,7,0,7,325,271-365 days,3265.13,3146.31,87.4,36,Not Applicable,0.0,Pakistan
CUST-019563,0,Small Business,50,5,High,3,4,4,75,61-90 days,2161.69,1952.8,92.99,21,Not Applicable,0.0,Italy
CUST-035878,0,Enterprise,32,3,High,19,8,6,129,91-180 days,34543.47,28958.71,1447.94,20,Not Applicable,0.0,United States
CUST-022303,0,Premium,54,3,Medium,14,0,9,27,0-30 days,32876.34,26929.7,792.05,34,Not Applicable,0.0,Japan
CUST-030137,0,Premium,31,2,Medium,4,7,6,11,0-30 days,32310.21,29094.67,831.28,35,Not Applicable,0.0,Singapore
CUST-020649,0,Consumer,3,5,High,18,5,9,72,61-90 days,4004.6,3685.64,175.51,21,Not Applicable,0.0,Canada
CUST-002469,1,Small Business,33,3,Low,4,3,8,269,181-270 days,5021.59,5239.59,349.31,15,Poor Product Quality,2095.8360000000002,Saudi Arabia
CUST-014839,1,Consumer,5,4,Low,19,9,0,338,271-365 days,44807.17,45983.08,45983.08,1,Too Expensive,18393.232,Brazil
CUST-045993,1,Enterprise,23,1,Low,3,1,4,76,61-90 days,26736.83,28635.24,4090.75,7,Poor Product Quality,11454.096000000001,France
CUST-013866,0,Enterprise,44,3,Medium,17,17,6,274,271-365 days,7143.99,6146.05,142.93,43,Not Applicable,0.0,Spain
CUST-007271,1,Consumer,34,5,Low,17,13,9,38,31-60 days,42033.55,47257.12,2054.66,23,Payment Problems,18902.848,Netherlands
CUST-007845,0,Consumer,7,4,Medium,14,16,2,23,0-30 days,3245.28,3756.84,87.37,43,Not Applicable,0.0,Singapore
CUST-027408,1,Premium,12,1,Low,2,3,9,34,31-60 days,9890.32,10596.8,529.84,20,Poor Customer Service,4238.72,Italy
CUST-035368,1,Enterprise,52,3,Medium,1,4,9,220,181-270 days,6256.07,6623.85,138.0,48,Better Price Elsewhere,2649.5400000000004,Canada
CUST-034965,0,Consumer,40,4,Medium,0,1,2,289,271-365 days,16100.22,13974.4,3493.6,4,Not Applicable,0.0,Saudi Arabia
CUST-045895,1,Consumer,3,4,Low,9,3,8,66,61-90 days,4248.26,3574.21,142.97,25,Too Expensive,1429.6840000000002,France
CUST-004435,0,Consumer,27,1,Low,1,1,2,181,181-270 days,32443.75,38843.54,1765.62,22,Not Applicable,0.0,Pakistan
CUST-020673,1,Consumer,43,2,Medium,16,12,6,56,31-60 days,30182.82,24792.32,516.51,48,Technical Issues,9916.928,Mexico
CUST-026620,1,Consumer,26,1,High,17,20,6,171,91-180 days,39166.52,36792.18,1752.01,21,Poor Product Quality,14716.872,Canada
CUST-021675,0,Small Business,23,2,High,1,4,5,43,31-60 days,35669.03,40584.06,2705.6,15,Not Applicable,0.0,Pakistan
CUST-007570,0,Consumer,49,3,Medium,14,12,5,269,181-270 days,15068.72,14260.31,356.51,40,Not Applicable,0.0,Netherlands
CUST-035808,0,Small Business,45,3,High,12,10,4,28,0-30 days,29203.62,28657.91,734.82,39,Not Applicable,0.0,Spain
CUST-042654,0,Premium,14,5,Medium,7,1,1,18,0-30 days,40688.16,43696.76,1065.77,41,Not Applicable,0.0,Brazil
CUST-007351,1,Small Business,32,1,Medium,10,3,5,80,61-90 days,51549.33,49932.55,1161.22,43,Poor Customer Service,19973.020000000004,Australia
CUST-023211,0,Premium,26,4,High,8,4,4,58,31-60 days,12788.81,10396.02,495.05,21,Not Applicable,0.0,India
CUST-044207,1,Small Business,1,5,High,12,8,4,258,181-270 days,14108.87,13186.07,286.65,46,Payment Problems,5274.428000000001,Saudi Arabia
CUST-035680,0,Consumer,14,1,High,15,4,5,25,0-30 days,17836.36,14452.72,1204.39,12,Not Applicable,0.0,France
CUST-047749,1,Consumer,11,2,Medium,5,9,7,38,31-60 days,42682.31,40286.45,5035.81,8,Poor Customer Service,16114.58,Canada
CUST-001674,1,Premium,40,3,Low,15,14,3,26,0-30 days,19925.18,22474.16,642.12,35,Better Price Elsewhere,8989.664,Australia
CUST-001912,1,Enterprise,11,4,Low,18,1,6,240,181-270 days,30110.27,32927.36,1496.7,22,Payment Problems,13170.944,Saudi Arabia
CUST-033790,1,Small Business,48,1,Medium,3,4,2,115,91-180 days,7263.02,5672.1,567.21,10,Poor Customer Service,2268.84,Singapore
CUST-039717,1,Consumer,13,2,Low,4,8,2,70,61-90 days,23184.62,25228.54,788.39,32,Too Expensive,10091.416,India
CUST-004540,0,Consumer,36,3,High,19,4,2,45,31-60 days,37788.02,37504.91,2083.61,18,Not Applicable,0.0,Italy
CUST-041080,0,Consumer,41,5,Low,14,1,6,71,61-90 days,5856.28,5419.98,216.8,25,Not Applicable,0.0,France
CUST-031863,0,Enterprise,37,1,Medium,3,2,8,40,31-60 days,31463.14,32030.13,6406.03,5,Not Applicable,0.0,Italy
CUST-014543,1,Premium,10,4,Medium,4,3,8,61,61-90 days,37170.54,45943.49,957.16,48,Low Product Variety,18377.396,Singapore
CUST-021668,0,Consumer,53,4,Medium,2,2,2,15,0-30 days,27546.94,23437.46,0.0,0,Not Applicable,0.0,Spain
CUST-037160,0,Enterprise,1,5,Medium,1,2,5,267,181-270 days,24673.53,24630.64,631.55,39,Not Applicable,0.0,Japan
CUST-003928,1,Consumer,13,4,Low,14,0,4,25,0-30 days,34136.51,28011.18,1474.27,19,Poor Product Quality,11204.472000000002,Mexico
CUST-005181,1,Small Business,16,1,Low,0,3,4,64,61-90 days,55727.24,45514.26,5689.28,8,No Longer Need Service,18205.704,Mexico
CUST-048187,0,Enterprise,27,5,Medium,5,9,6,85,61-90 days,26557.22,26738.51,786.43,34,Not Applicable,0.0,Singapore
CUST-028461,0,Premium,15,1,Medium,10,11,5,322,271-365 days,23142.12,20188.75,672.96,30,Not Applicable,0.0,Italy
CUST-026679,0,Premium,23,5,Medium,9,6,1,287,271-365 days,22227.53,17928.18,398.4,45,Not Applicable,0.0,United Arab Emirates
CUST-042234,0,Premium,24,4,Medium,6,3,0,75,61-90 days,30582.87,29895.03,786.71,38,Not Applicable,0.0,Germany
CUST-025783,0,Small Business,55,5,Low,5,7,6,19,0-30 days,35928.16,33335.12,3030.47,11,Not Applicable,0.0,Germany
CUST-011420,0,Premium,14,5,Medium,4,5,8,33,31-60 days,14800.44,16014.16,326.82,49,Not Applicable,0.0,Netherlands
CUST-000186,0,Consumer,35,4,Medium,16,14,8,28,0-30 days,46731.94,37180.02,953.33,39,Not Applicable,0.0,Singapore
CUST-039668,0,Consumer,10,5,Low,3,1,7,49,31-60 days,48734.62,37767.55,1510.7,25,Not Applicable,0.0,United Kingdom
CUST-019768,1,Premium,5,3,Low,8,1,9,50,31-60 days,33302.78,33150.22,4735.75,7,Low Product Variety,13260.088000000002,United Kingdom
CUST-025384,1,Consumer,33,3,Medium,16,15,3,72,61-90 days,15737.57,12277.56,272.83,45,Too Expensive,4911.024,Japan
CUST-011088,0,Enterprise,23,1,High,2,3,6,82,61-90 days,36529.68,41853.47,951.22,44,Not Applicable,0.0,Germany
CUST-026383,0,Enterprise,53,1,Medium,12,9,4,330,271-365 days,42741.83,38526.66,19263.33,2,Not Applicable,0.0,Germany
CUST-030899,0,Enterprise,25,5,Low,9,2,4,76,61-90 days,23258.66,26287.05,691.76,38,Not Applicable,0.0,Netherlands
CUST-027298,0,Small Business,28,3,Low,13,6,4,133,91-180 days,34347.89,27855.75,4642.62,6,Not Applicable,0.0,Germany
CUST-035100,0,Premium,25,1,High,1,0,3,66,61-90 days,9561.16,8178.38,454.35,18,Not Applicable,0.0,France
CUST-023330,1,Consumer,42,2,Medium,17,19,9,317,271-365 days,21930.38,17173.02,440.33,39,Account Issues,6869.208000000001,Netherlands
CUST-012262,0,Small Business,42,1,Medium,0,3,5,42,31-60 days,926.19,886.41,23.33,38,Not Applicable,0.0,Singapore
CUST-014041,0,Enterprise,30,2,Low,13,3,1,69,61-90 days,7228.35,8497.73,193.13,44,Not Applicable,0.0,India
CUST-048137,0,Premium,48,1,Low,6,5,3,243,181-270 days,7634.56,8690.34,579.36,15,Not Applicable,0.0,Singapore
CUST-024704,0,Consumer,18,1,Medium,15,4,1,145,91-180 days,2412.66,2003.85,83.49,24,Not Applicable,0.0,Italy
CUST-039376,0,Small Business,55,3,Medium,9,11,8,346,271-365 days,32704.02,29764.72,1750.87,17,Not Applicable,0.0,Spain
CUST-007656,0,Consumer,15,5,Medium,14,2,3,11,0-30 days,37913.51,37354.73,1966.04,19,Not Applicable,0.0,Canada
CUST-000922,0,Premium,21,4,Medium,0,4,1,105,91-180 days,8999.51,10552.18,245.4,43,Not Applicable,0.0,Australia
CUST-011030,1,Consumer,33,3,Low,4,1,5,268,181-270 days,38720.63,30354.02,705.91,43,Poor Customer Service,12141.608,India
CUST-022677,0,Consumer,48,3,Medium,0,0,9,64,61-90 days,22611.24,18300.64,0.0,0,Not Applicable,0.0,United States
CUST-044118,0,Small Business,11,5,Medium,5,4,0,207,181-270 days,14858.99,12952.16,1439.13,9,Not Applicable,0.0,Italy
CUST-043117,0,Consumer,16,4,High,14,15,6,28,0-30 days,46293.44,38056.37,792.84,48,Not Applicable,0.0,Singapore
CUST-002990,1,Small Business,59,2,Medium,5,4,5,26,0-30 days,32386.38,28018.67,966.16,29,Poor Customer Service,11207.468,United Arab Emirates
CUST-015944,0,Consumer,18,4,High,1,1,1,231,181-270 days,26129.58,24952.02,1313.26,19,Not Applicable,0.0,United Kingdom
CUST-024550,0,Small Business,54,4,High,16,17,1,8,0-30 days,38256.13,46703.84,1373.64,34,Not Applicable,0.0,Australia
CUST-005369,0,Consumer,39,3,Medium,5,6,1,57,31-60 days,43676.59,45581.38,1899.22,24,Not Applicable,0.0,United Kingdom
CUST-028376,0,Consumer,35,3,High,13,5,4,18,0-30 days,12131.87,11691.59,1948.6,6,Not Applicable,0.0,Spain
CUST-008664,0,Consumer,34,3,High,2,1,9,10,0-30 days,19711.15,21926.74,534.8,41,Not Applicable,0.0,France
CUST-008254,1,Enterprise,36,2,Low,11,8,8,116,91-180 days,20249.59,23943.47,725.56,33,No Longer Need Service,9577.388,Japan
CUST-031385,1,Small Business,50,1,Medium,11,0,5,72,61-90 days,20252.23,19731.32,1517.79,13,Unhappy with Return Policy,7892.528,Australia
CUST-034112,0,Enterprise,43,5,Medium,8,0,9,44,31-60 days,9236.21,9471.97,592.0,16,Not Applicable,0.0,Mexico
CUST-043197,0,Consumer,17,4,Medium,10,8,1,9,0-30 days,17653.56,20482.83,20482.83,1,Not Applicable,0.0,Netherlands
CUST-024154,1,Premium,19,1,Low,11,11,0,285,271-365 days,43523.56,42371.21,2492.42,17,Too Expensive,16948.484,Saudi Arabia
CUST-033851,0,Consumer,13,4,Medium,6,2,4,105,91-180 days,44971.11,36553.73,745.99,49,Not Applicable,0.0,Germany
CUST-032682,0,Consumer,51,4,Medium,8,4,0,100,91-180 days,30994.44,24087.51,1416.91,17,Not Applicable,0.0,India
CUST-001537,1,Consumer,5,3,Low,0,4,5,29,0-30 days,36151.94,42191.9,8438.38,5,Too Expensive,16876.760000000002,Italy
CUST-003382,0,Small Business,6,5,High,10,9,0,53,31-60 days,44448.0,40185.53,1488.35,27,Not Applicable,0.0,Australia
CUST-028134,0,Premium,32,3,Low,0,2,5,225,181-270 days,14353.7,12581.55,279.59,45,Not Applicable,0.0,Netherlands
CUST-045162,0,Premium,9,1,Medium,15,19,5,188,181-270 days,35986.17,40749.81,3704.53,11,Not Applicable,0.0,Spain
CUST-036942,0,Consumer,2,2,Medium,5,8,2,35,31-60 days,350.27,275.4,22.95,12,Not Applicable,0.0,Spain
CUST-037113,1,Small Business,58,2,High,13,2,9,295,271-365 days,36204.1,29571.13,1095.23,27,Technical Issues,11828.452,Saudi Arabia
CUST-037425,0,Premium,30,5,High,4,2,7,19,0-30 days,37874.15,43067.14,1485.07,29,Not Applicable,0.0,Spain
CUST-015635,1,Consumer,31,1,Medium,10,9,7,69,61-90 days,39696.59,36488.06,2027.11,18,Account Issues,14595.223999999998,Japan
CUST-038801,1,Small Business,39,5,Low,12,1,1,58,31-60 days,41010.06,39788.1,1530.31,26,Found Alternative,15915.24,Saudi Arabia
CUST-019530,1,Small Business,28,4,Medium,19,0,5,133,91-180 days,5732.91,5375.11,185.35,29,Unhappy with Return Policy,2150.044,Mexico
CUST-002114,1,Consumer,5,4,Medium,11,11,6,64,61-90 days,54153.31,42109.74,1002.61,42,Payment Problems,16843.896,Italy
CUST-039507,1,Small Business,54,4,High,14,13,8,83,61-90 days,25037.01,22925.01,509.44,45,Too Expensive,9170.004,Netherlands
CUST-021342,0,Consumer,12,1,Low,1,5,0,300,271-365 days,23334.92,28610.57,794.74,36,Not Applicable,0.0,Australia
CUST-013840,1,Enterprise,43,4,High,13,12,2,101,91-180 days,13979.91,16078.63,730.85,22,Shipping Issues,6431.451999999998,Germany
CUST-023165,0,Consumer,8,2,Medium,9,7,7,47,31-60 days,17806.05,21709.1,504.86,43,Not Applicable,0.0,India
CUST-030293,1,Consumer,28,2,High,16,3,7,71,61-90 days,43374.76,39179.27,932.84,42,Poor Customer Service,15671.708,United Arab Emirates
CUST-034216,0,Consumer,24,1,High,16,18,9,16,0-30 days,1550.55,1246.5,29.68,42,Not Applicable,0.0,France
CUST-029059,0,Small Business,8,2,High,16,4,4,363,271-365 days,25204.69,27174.76,4529.13,6,Not Applicable,0.0,United Kingdom
CUST-011156,0,Enterprise,54,3,Medium,9,9,0,109,91-180 days,45480.46,42785.49,21392.74,2,Not Applicable,0.0,France
CUST-002846,0,Consumer,20,2,Medium,9,0,2,30,0-30 days,56224.09,48362.89,4396.63,11,Not Applicable,0.0,United Kingdom
CUST-013184,1,Premium,4,2,Low,11,9,6,22,0-30 days,23646.0,25855.98,1988.92,13,Shipping Issues,10342.392,Spain
CUST-023457,0,Enterprise,16,3,Low,3,1,1,82,61-90 days,45526.42,48222.44,3444.46,14,Not Applicable,0.0,India
CUST-028533,1,Consumer,5,1,Medium,10,10,9,84,61-90 days,49225.76,47440.51,1317.79,36,Low Product Variety,18976.204,United Kingdom
CUST-026580,0,Enterprise,30,5,High,6,5,3,24,0-30 days,22861.13,23170.93,3310.13,7,Not Applicable,0.0,Netherlands
CUST-020143,0,Premium,49,1,High,16,15,0,30,0-30 days,23574.09,28958.7,1072.54,27,Not Applicable,0.0,Pakistan
CUST-036541,0,Consumer,31,3,Medium,15,18,9,14,0-30 days,12620.94,13593.36,367.39,37,Not Applicable,0.0,United Kingdom
CUST-004291,1,Premium,41,1,Low,12,5,8,108,91-180 days,42269.48,38633.36,2575.56,15,Shipping Issues,15453.344,United Kingdom
CUST-005575,1,Small Business,42,2,Medium,12,16,5,220,181-270 days,15263.28,17768.68,362.63,49,Too Expensive,7107.4720000000025,Netherlands
CUST-021676,0,Premium,47,2,High,1,4,2,58,31-60 days,54305.27,45076.26,2651.54,17,Not Applicable,0.0,Saudi Arabia
CUST-015179,1,Enterprise,6,4,High,16,18,8,324,271-365 days,43909.15,33825.2,786.63,43,Poor Customer Service,13530.08,Saudi Arabia
CUST-013491,0,Consumer,34,5,Medium,15,8,0,14,0-30 days,43411.56,46854.3,1735.34,27,Not Applicable,0.0,United Kingdom
CUST-027020,1,Premium,19,2,Low,9,12,6,69,61-90 days,17684.67,14179.42,616.5,23,Poor Product Quality,5671.768,Pakistan
CUST-037335,0,Enterprise,6,3,High,12,13,4,132,91-180 days,20881.51,21173.39,920.58,23,Not Applicable,0.0,Pakistan
CUST-028010,0,Small Business,47,4,Low,11,14,4,363,271-365 days,26600.43,26132.79,768.61,34,Not Applicable,0.0,United States
CUST-040490,0,Consumer,4,2,High,8,10,6,43,31-60 days,38683.71,35008.73,0.0,0,Not Applicable,0.0,Japan
CUST-009049,1,Consumer,29,1,High,5,7,1,42,31-60 days,33921.38,39013.7,4334.86,9,Poor Customer Service,15605.48,Saudi Arabia
CUST-042385,1,Consumer,33,1,High,15,3,2,156,91-180 days,29558.24,27935.92,997.71,28,Poor Customer Service,11174.368,United Kingdom
CUST-037801,0,Premium,34,2,Medium,2,0,1,61,61-90 days,2146.36,2613.5,130.68,20,Not Applicable,0.0,Saudi Arabia
CUST-002172,1,Premium,35,2,Low,19,1,7,69,61-90 days,31038.45,24019.88,3431.41,7,Poor Customer Service,9607.952,Italy
CUST-009949,0,Small Business,16,2,High,6,9,2,21,0-30 days,31795.12,38817.98,825.91,47,Not Applicable,0.0,Pakistan
CUST-046893,0,Small Business,57,3,Medium,3,2,0,184,181-270 days,22322.37,23245.35,749.85,31,Not Applicable,0.0,Japan
CUST-013827,0,Premium,27,2,Medium,7,7,4,50,31-60 days,43712.29,47732.89,2169.68,22,Not Applicable,0.0,Pakistan
CUST-017755,0,Premium,40,3,Low,14,0,0,18,0-30 days,31113.84,35120.67,747.25,47,Not Applicable,0.0,Saudi Arabia
